,location,size,total_sqft,bath,price,bhk,price_per_sqft
5123,Marathahalli,2,1100.0,2.0,50.0,2,4545.454545454545
5124,Marathahalli,2,1196.0,2.0,57.95,2,4845.3177257525085
5126,Marathahalli,3,1485.0,2.0,90.0,3,6060.606060606061
5127,Marathahalli,2,1146.0,2.0,69.0,2,6020.942408376964
5128,Margondanahalli,2,1090.0,2.0,58.0,2,5321.100917431193
5129,Margondanahalli,2,1200.0,2.0,58.5,2,4875.0
5130,Margondanahalli,2,1200.0,2.0,67.0,2,5583.333333333333
5132,Margondanahalli,2,1000.0,2.0,57.0,2,5700.0
5134,Margondanahalli,2,600.0,2.0,35.0,2,5833.333333333333
5135,Margondanahalli,2,1200.0,2.0,69.0,2,5750.0
5136,Margondanahalli,2,900.0,2.0,49.0,2,5444.444444444444
5137,Margondanahalli,2,1140.0,2.0,60.0,2,5263.1578947368425
5138,Margondanahalli,2,1100.0,2.0,55.0,2,5000.0
5139,Margondanahalli,2,1152.0,1.0,66.0,2,5729.166666666667
5141,Margondanahalli,2,1200.0,2.0,65.0,2,5416.666666666667
5142,Margondanahalli,2,1050.0,2.0,58.0,2,5523.809523809524
5143,Margondanahalli,2,1160.0,2.0,65.0,2,5603.448275862069
5144,Margondanahalli,2,1334.0,2.0,67.76,2,5079.460269865068
5145,Marsur,4,1800.0,4.0,145.0,4,8055.555555555556
5146,Marsur,3,1200.0,3.0,90.0,3,7500.0
5147,Marsur,3,1200.0,3.0,120.0,3,10000.0
5148,Mico Layout,9,5000.0,9.0,210.0,9,4200.0
5149,Mico Layout,3,1550.0,2.0,65.0,3,4193.548387096775
5150,Mico Layout,2,1125.0,2.0,40.0,2,3555.5555555555557
5151,Mico Layout,2,1190.0,2.0,39.25,2,3298.3193277310925
5152,Mico Layout,1,800.0,1.0,29.5,1,3687.5
5153,Mico Layout,3,1250.0,2.0,44.0,3,3520.0
5154,Mico Layout,2,1171.0,2.0,39.0,2,3330.486763450043
5155,Mico Layout,2,1200.0,2.0,53.5,2,4458.333333333333
5156,Mico Layout,3,1670.0,3.0,59.0,3,3532.934131736527
5157,Mico Layout,2,1140.0,2.0,43.0,2,3771.9298245614036
5158,Munnekollal,2,1170.0,2.0,52.0,2,4444.444444444444
5159,Munnekollal,2,1102.0,2.0,53.67,2,4870.235934664247
5160,Munnekollal,3,1390.0,3.0,68.0,3,4892.086330935252
5161,Munnekollal,2,1200.0,2.0,49.5,2,4125.0
5162,Munnekollal,2,950.0,2.0,46.5,2,4894.736842105263
5163,Munnekollal,3,1560.0,3.0,75.0,3,4807.692307692308
5164,Munnekollal,3,1750.0,3.0,86.5,3,4942.857142857143
5165,Munnekollal,3,1385.0,2.0,66.5,3,4801.444043321299
5166,Munnekollal,2,1080.0,2.0,45.0,2,4166.666666666667
5167,Munnekollal,2,1170.0,2.0,59.0,2,5042.735042735043
5169,Munnekollal,3,1200.0,2.0,57.9,3,4825.0
5170,Munnekollal,2,1030.0,2.0,50.36,2,4889.320388349514
5171,Murugeshpalya,2,1296.0,2.0,81.0,2,6250.0
5172,Murugeshpalya,3,1550.0,3.0,74.0,3,4774.193548387097
5173,Murugeshpalya,3,1845.0,3.0,91.0,3,4932.249322493225
5174,Murugeshpalya,2,1185.0,2.0,85.0,2,7172.995780590717
5175,Murugeshpalya,2,1225.0,2.0,48.0,2,3918.3673469387754
5176,Murugeshpalya,3,1930.0,3.0,75.0,3,3886.0103626943005
5177,Murugeshpalya,3,1600.0,2.0,65.0,3,4062.5
5178,Murugeshpalya,3,1344.0,2.0,56.0,3,4166.666666666667
5179,Murugeshpalya,3,1500.0,2.0,70.0,3,4666.666666666667
5180,Murugeshpalya,3,1855.0,3.0,96.0,3,5175.202156334231
5181,Murugeshpalya,2,1175.0,2.0,75.0,2,6382.978723404255
5182,Mysore Road,2,1175.0,2.0,73.5,2,6255.31914893617
5183,Mysore Road,3,1710.0,4.0,91.31,3,5339.766081871345
5184,Mysore Road,2,1020.0,2.0,48.95,2,4799.019607843137
5185,Mysore Road,2,1175.0,2.0,73.5,2,6255.31914893617
5186,Mysore Road,2,1070.0,2.0,45.0,2,4205.607476635514
5187,Mysore Road,2,1239.0,2.0,53.0,2,4277.643260694108
5188,Mysore Road,2,1060.0,2.0,62.0,2,5849.056603773585
5189,Mysore Road,2,980.0,2.0,45.47,2,4639.7959183673465
5190,Mysore Road,2,883.0,2.0,40.0,2,4530.011325028313
5191,Mysore Road,3,1525.0,3.0,96.0,3,6295.081967213115
5192,Mysore Road,2,1200.0,2.0,65.0,2,5416.666666666667
5196,Mysore Road,2,883.0,2.0,40.95,2,4637.5990939977355
5197,Mysore Road,2,1070.0,2.0,49.65,2,4640.186915887851
5199,Mysore Road,2,883.0,2.0,50.0,2,5662.5141562853905
5200,Mysore Road,2,1155.0,2.0,51.0,2,4415.584415584415
5201,Mysore Road,2,1003.0,2.0,43.0,2,4287.138584247258
5202,Mysore Road,2,1237.0,2.0,73.0,2,5901.3742926434925
5203,Mysore Road,2,883.0,2.0,45.0,2,5096.262740656852
5204,Mysore Road,2,1170.0,2.0,65.0,2,5555.555555555556
5205,Mysore Road,2,1029.5,2.0,50.855,2,4939.776590577951
5206,Mysore Road,2,940.0,2.0,43.61,2,4639.36170212766
5208,Mysore Road,2,1020.0,2.0,48.95,2,4799.019607843137
5209,Mysore Road,3,1568.0,2.0,100.0,3,6377.551020408163
5211,Mysore Road,3,1560.0,2.0,83.3,3,5339.74358974359
5212,Mysore Road,2,1175.0,2.0,70.5,2,6000.0
5213,Mysore Road,3,1080.0,2.0,60.0,3,5555.555555555556
5215,Mysore Road,2,883.0,2.0,37.0,2,4190.260475651189
5217,NGR Layout,2,1020.0,2.0,45.9,2,4500.0
5218,NGR Layout,2,1105.0,2.0,49.73,2,4500.4524886877825
5219,NGR Layout,2,1022.0,2.0,45.9,2,4491.19373776908
5220,NGR Layout,2,1020.0,2.0,45.0,2,4411.764705882353
5221,NGR Layout,2,1019.0,2.0,45.9,2,4504.41609421001
5222,NGR Layout,2,1020.0,2.0,46.0,2,4509.803921568628
5223,NGR Layout,2,1021.0,2.0,46.0,2,4505.386875612145
5224,NGR Layout,2,1021.0,2.0,45.9,2,4495.592556317336
5225,NRI Layout,3,1565.0,2.0,75.0,3,4792.332268370607
5226,NRI Layout,5,2500.0,5.0,130.0,5,5200.0
5227,NRI Layout,2,1125.0,2.0,45.56,2,4049.777777777778
5228,NRI Layout,4,2150.0,4.0,115.0,4,5348.837209302325
5229,NRI Layout,2,1250.0,2.0,75.0,2,6000.0
5230,NRI Layout,3,1789.0,3.0,75.0,3,4192.286193404137
5231,NRI Layout,3,1731.0,3.0,64.11,3,3703.639514731369
5232,NRI Layout,2,2400.0,2.0,125.0,2,5208.333333333333
5234,Nagarbhavi,3,1350.0,3.0,150.0,3,11111.111111111111
5235,Nagarbhavi,2,1200.0,2.0,150.0,2,12500.0
5237,Nagarbhavi,3,2400.0,3.0,160.0,3,6666.666666666667
5238,Nagarbhavi,1,884.0,2.0,36.0,1,4072.398190045249
5239,Nagarbhavi,2,1055.0,2.0,55.0,2,5213.270142180095
5241,Nagarbhavi,2,1223.0,2.0,60.0,2,4905.968928863451
5242,Nagarbhavi,2,956.0,2.0,49.0,2,5125.523012552301
5244,Nagarbhavi,2,1200.0,2.0,150.0,2,12500.0
5247,Nagarbhavi,2,1145.0,2.0,40.0,2,3493.4497816593885
5248,Nagarbhavi,1,300.0,1.0,20.0,1,6666.666666666667
5249,Nagarbhavi,4,1250.0,3.0,175.0,4,14000.0
5250,Nagarbhavi,1,710.0,2.0,40.0,1,5633.802816901409
5252,Nagarbhavi,2,1212.0,2.0,50.0,2,4125.412541254125
5253,Nagarbhavi,2,1020.0,2.0,55.0,2,5392.156862745098
5255,Nagarbhavi,2,1120.0,2.0,53.0,2,4732.142857142857
5257,Nagarbhavi,2,1146.0,2.0,50.0,2,4363.001745200698
5259,Nagarbhavi,2,1190.0,2.0,63.0,2,5294.117647058823
5261,Nagarbhavi,2,1050.0,2.0,80.0,2,7619.047619047619
5262,Nagarbhavi,5,2500.0,3.0,180.0,5,7200.0
5264,Nagarbhavi,2,1250.0,3.0,170.0,2,13600.0
5266,Nagarbhavi,3,1400.0,2.0,135.0,3,9642.857142857143
5268,Nagarbhavi,2,1100.0,2.0,46.2,2,4200.0
5269,Nagarbhavi,2,1080.0,2.0,49.0,2,4537.037037037037
5270,Nagarbhavi,4,1800.0,3.0,180.0,4,10000.0
5271,Nagarbhavi,2,1225.0,2.0,58.0,2,4734.693877551021
5272,Nagasandra,2,980.0,2.0,48.0,2,4897.959183673469
5273,Nagasandra,4,2400.0,4.0,145.0,4,6041.666666666667
5274,Nagasandra,4,7000.0,8.0,450.0,4,6428.571428571428
5275,Nagasandra,3,1650.0,3.0,95.0,3,5757.575757575758
5276,Nagasandra,2,1500.0,2.0,91.0,2,6066.666666666667
5277,Nagavara,1,400.0,1.0,14.0,1,3500.0
5278,Nagavara,4,2172.65,3.0,120.0,4,5523.208984419948
5280,Nagavara,3,2319.0,3.0,180.0,3,7761.966364812419
5281,Nagavara,3,2430.0,4.0,180.0,3,7407.407407407408
5282,Nagavara,2,936.0,2.0,40.2,2,4294.871794871795
5283,Nagavara,2,1125.0,2.0,44.5,2,3955.5555555555557
5284,Nagavara,2,1315.0,2.0,70.0,2,5323.19391634981
5285,Nagavara,2,1077.0,2.0,50.0,2,4642.525533890436
5286,Nagavara,4,2496.0,4.0,125.0,4,5008.01282051282
5287,Nagavara,2,1110.0,2.0,44.95,2,4049.5495495495497
5288,Nagavara,2,1247.0,2.0,58.56,2,4696.0705693664795
5289,Nagavarapalya,2,1392.0,2.0,99.0,2,7112.068965517241
5290,Nagavarapalya,1,705.0,1.0,52.5,1,7446.808510638298
5291,Nagavarapalya,3,1300.0,3.0,80.0,3,6153.846153846154
5292,Nagavarapalya,1,705.0,1.0,57.0,1,8085.106382978724
5293,Nagavarapalya,1,705.0,1.0,55.0,1,7801.418439716312
5294,Nagavarapalya,1,705.0,1.0,57.0,1,8085.106382978724
5295,Nagavarapalya,2,1335.0,2.0,110.0,2,8239.700374531834
5296,Nagavarapalya,2,1260.0,2.0,85.5,2,6785.714285714285
5297,Narayanapura,2,1308.0,2.0,89.04,2,6807.339449541284
5298,Narayanapura,3,1566.0,3.0,83.3,3,5319.284802043423
5299,Narayanapura,3,1485.0,3.0,85.0,3,5723.905723905724
5300,Narayanapura,2,1302.0,2.0,69.1,2,5307.219662058371
5301,Narayanapura,2,1308.0,2.0,89.04,2,6807.339449541284
5302,Narayanapura,3,2357.0,3.0,135.0,3,5727.619855748833
5303,Narayanapura,3,2357.0,3.0,135.0,3,5727.619855748833
5304,Narayanapura,2,1469.0,2.0,99.14,2,6748.8087134104835
5305,Neeladri Nagar,2,1053.0,2.0,45.0,2,4273.504273504273
5306,Neeladri Nagar,2,1363.0,2.0,68.0,2,4988.994864269993
5307,Neeladri Nagar,3,2556.0,3.0,133.0,3,5203.442879499217
5308,Neeladri Nagar,1,674.0,1.0,21.0,1,3115.727002967359
5309,Neeladri Nagar,1,527.0,1.0,26.0,1,4933.586337760911
5310,Neeladri Nagar,3,1167.0,2.0,38.0,3,3256.212510711225
5311,Neeladri Nagar,2,1060.0,2.0,35.0,2,3301.8867924528304
5312,Neeladri Nagar,1,640.0,1.0,20.5,1,3203.125
5313,Neeladri Nagar,10,4000.0,12.0,160.0,10,4000.0
5314,Neeladri Nagar,2,1105.0,2.0,30.0,2,2714.9321266968327
5315,Neeladri Nagar,2,1100.0,2.0,30.0,2,2727.2727272727275
5316,Neeladri Nagar,3,2111.0,3.0,103.0,3,4879.204168640455
5317,Nehru Nagar,3,1775.0,3.0,110.0,3,6197.183098591549
5318,Nehru Nagar,4,2363.0,5.0,120.0,4,5078.290308929327
5319,Nehru Nagar,4,2342.0,3.0,115.0,4,4910.333048676345
5320,Nehru Nagar,2,967.0,2.0,41.1,2,4250.258531540848
5321,Nehru Nagar,3,1374.0,3.0,72.0,3,5240.174672489083
5322,Nehru Nagar,3,1674.0,3.0,90.0,3,5376.344086021505
5323,Nehru Nagar,3,1269.0,2.0,63.0,3,4964.5390070921985
5324,Nehru Nagar,2,1100.0,2.0,50.0,2,4545.454545454545
5325,Nehru Nagar,3,1674.0,3.0,81.0,3,4838.709677419355
5326,OMBR Layout,3,2420.0,3.0,185.0,3,7644.628099173554
5327,OMBR Layout,2,1078.0,2.0,65.0,2,6029.684601113173
5328,OMBR Layout,2,1101.0,2.0,65.5,2,5949.13714804723
5329,OMBR Layout,2,1041.0,2.0,65.5,2,6292.026897214217
5330,OMBR Layout,2,1300.0,2.0,80.0,2,6153.846153846154
5331,OMBR Layout,2,1085.0,2.0,64.0,2,5898.617511520737
5332,OMBR Layout,3,1855.0,3.0,145.0,3,7816.711590296496
5333,OMBR Layout,2,1050.0,2.0,48.0,2,4571.428571428572
5335,OMBR Layout,2,1165.0,2.0,88.5,2,7596.56652360515
5336,OMBR Layout,2,1101.0,2.0,66.0,2,5994.550408719346
5337,OMBR Layout,4,3400.0,4.0,275.0,4,8088.235294117647
5339,Old Airport Road,4,2732.0,4.0,204.0,4,7467.0571010248905
5341,Old Airport Road,4,3356.0,4.0,251.0,4,7479.141835518474
5342,Old Airport Road,2,1206.0,2.0,75.0,2,6218.905472636816
5343,Old Airport Road,4,2774.0,4.0,207.0,4,7462.148521989906
5344,Old Airport Road,4,2690.0,4.0,191.0,4,7100.371747211896
5345,Old Airport Road,4,2690.0,4.0,199.0,4,7397.769516728625
5346,Old Airport Road,2,1655.0,2.0,97.65,2,5900.302114803625
5347,Old Airport Road,2,1075.0,2.0,60.0,2,5581.395348837209
5348,Old Airport Road,3,1858.0,2.0,167.0,3,8988.15931108719
5349,Old Airport Road,2,1150.0,2.0,90.0,2,7826.086956521739
5350,Old Airport Road,4,2690.0,4.0,191.0,4,7100.371747211896
5351,Old Airport Road,4,2658.0,5.0,187.0,4,7035.364936042137
5352,Old Airport Road,2,946.0,2.0,58.0,2,6131.0782241014795
5353,Old Airport Road,4,2774.0,4.0,208.0,4,7498.197548666186
5354,Old Airport Road,4,2774.0,4.0,208.0,4,7498.197548666186
5355,Old Airport Road,4,3200.0,4.0,280.0,4,8750.0
5356,Old Airport Road,4,2690.0,4.0,201.0,4,7472.118959107806
5357,Old Airport Road,2,1145.0,2.0,75.0,2,6550.218340611354
5358,Old Airport Road,4,2732.0,4.0,194.0,4,7101.024890190337
5359,Old Airport Road,4,2658.0,5.0,189.0,4,7110.609480812641
5360,Old Airport Road,4,2774.0,4.0,197.0,4,7101.658255227109
5361,Old Airport Road,4,3496.0,4.0,262.0,4,7494.279176201373
5362,Old Airport Road,4,2774.0,4.0,197.0,4,7101.658255227109
5363,Old Airport Road,4,2732.0,4.0,204.0,4,7467.0571010248905
5364,Old Airport Road,3,1798.0,3.0,150.0,3,8342.602892102335
5365,Old Airport Road,4,2774.0,4.0,208.0,4,7498.197548666186
5366,Old Airport Road,2,1184.0,2.0,78.0,2,6587.8378378378375
5367,Old Airport Road,4,3504.0,4.0,262.0,4,7477.16894977169
5368,Old Airport Road,2,1055.0,2.0,75.0,2,7109.004739336493
5369,Old Madras Road,3,1425.0,2.0,94.0,3,6596.491228070176
5370,Old Madras Road,4,3715.0,6.0,224.5,4,6043.06864064603
5373,Old Madras Road,2,935.0,2.0,45.0,2,4812.834224598931
5375,Old Madras Road,3,1720.0,3.0,100.0,3,5813.953488372093
5376,Old Madras Road,2,1200.0,2.0,72.0,2,6000.0
5377,Old Madras Road,2,1225.0,2.0,53.55,2,4371.428571428572
5378,Old Madras Road,2,1100.0,2.0,70.0,2,6363.636363636364
5379,Old Madras Road,3,2760.0,5.0,157.0,3,5688.405797101449
5380,Old Madras Road,2,1171.0,2.0,75.0,2,6404.782237403928
5381,Old Madras Road,2,935.0,2.0,45.0,2,4812.834224598931
5382,Old Madras Road,5,4500.0,7.0,294.0,5,6533.333333333333
5384,Old Madras Road,2,1065.0,2.0,47.86,2,4493.896713615023
5385,Old Madras Road,4,2010.0,3.0,125.0,4,6218.905472636816
5387,Old Madras Road,3,1480.0,2.0,84.0,3,5675.675675675676
5388,Old Madras Road,3,2990.0,5.0,210.0,3,7023.411371237458
5389,Old Madras Road,2,1210.0,2.0,74.0,2,6115.702479338843
5390,Old Madras Road,2,1171.0,2.0,72.0,2,6148.590947907771
5392,Old Madras Road,3,1480.0,3.0,95.0,3,6418.918918918919
5394,Old Madras Road,2,1210.0,2.0,80.0,2,6611.570247933884
5395,Old Madras Road,3,1859.0,3.0,121.0,3,6508.87573964497
5396,Old Madras Road,3,2990.0,5.0,173.0,3,5785.953177257525
5399,Old Madras Road,3,2300.0,3.0,142.0,3,6173.913043478261
5401,Old Madras Road,2,1210.0,2.0,80.0,2,6611.570247933884
5402,Old Madras Road,2,1210.0,2.0,77.0,2,6363.636363636364
5403,Old Madras Road,5,5020.0,7.0,287.0,5,5717.131474103586
5405,Old Madras Road,2,1330.0,2.0,74.0,2,5563.909774436091
5406,Old Madras Road,3,1720.0,3.0,106.0,3,6162.790697674419
5407,Old Madras Road,3,2640.0,5.0,150.0,3,5681.818181818182
5408,Old Madras Road,3,2990.0,3.0,170.0,3,5685.61872909699
5410,Old Madras Road,2,1171.0,2.0,73.0,2,6233.98804440649
5411,Old Madras Road,3,1630.0,3.0,110.0,3,6748.4662576687115
5412,Old Madras Road,2,1165.0,2.0,52.0,2,4463.519313304721
5413,Old Madras Road,2,2640.0,2.0,170.0,2,6439.393939393939
5414,Old Madras Road,2,1165.0,2.0,51.42,2,4413.733905579399
5415,Padmanabhanagar,2,1020.0,2.0,63.0,2,6176.470588235294
5416,Padmanabhanagar,2,1176.0,2.0,62.0,2,5272.108843537415
5417,Padmanabhanagar,2,1258.0,2.0,115.0,2,9141.494435612083
5419,Padmanabhanagar,2,1100.0,2.0,65.0,2,5909.090909090909
5420,Padmanabhanagar,4,3400.0,3.0,210.0,4,6176.470588235294
5424,Padmanabhanagar,3,4500.0,4.0,360.0,3,8000.0
5425,Padmanabhanagar,2,1200.0,2.0,60.0,2,5000.0
5427,Padmanabhanagar,2,1000.0,1.0,90.0,2,9000.0
5428,Padmanabhanagar,2,1067.0,2.0,52.0,2,4873.477038425492
5432,Padmanabhanagar,2,1100.0,2.0,60.0,2,5454.545454545455
5433,Padmanabhanagar,3,2051.0,3.0,180.0,3,8776.206728425159
5434,Padmanabhanagar,3,2051.0,3.0,170.0,3,8288.639687957095
5435,Pai Layout,2,1006.0,2.0,35.0,2,3479.1252485089462
5436,Pai Layout,3,1550.0,2.0,90.0,3,5806.451612903225
5437,Pai Layout,2,1050.0,2.0,40.0,2,3809.5238095238096
5438,Pai Layout,3,1400.0,2.0,67.0,3,4785.714285714285
5439,Pai Layout,2,1100.0,2.0,50.0,2,4545.454545454545
5440,Pai Layout,2,1255.0,2.0,80.0,2,6374.501992031873
5441,Pai Layout,2,1075.0,2.0,35.0,2,3255.813953488372
5442,Pai Layout,2,1400.0,2.0,57.5,2,4107.142857142857
5443,Pai Layout,2,1175.0,2.0,60.0,2,5106.382978723404
5444,Pai Layout,2,810.0,2.0,34.5,2,4259.259259259259
5445,Pai Layout,2,1000.0,2.0,34.0,2,3400.0
5446,Pai Layout,2,1000.0,2.0,42.0,2,4200.0
5447,Pai Layout,6,3800.0,6.0,175.0,6,4605.263157894737
5448,Pai Layout,2,1068.0,2.0,48.0,2,4494.38202247191
5449,Pai Layout,3,1510.0,2.0,65.0,3,4304.635761589404
5452,Panathur,2,1359.0,2.0,87.0,2,6401.766004415011
5453,Panathur,2,1438.0,2.0,100.0,2,6954.102920723227
5454,Panathur,3,1688.0,3.0,118.0,3,6990.521327014218
5456,Panathur,2,1198.0,2.0,77.0,2,6427.378964941569
5457,Panathur,2,1180.0,2.0,70.0,2,5932.203389830508
5458,Panathur,3,1546.0,3.0,99.0,3,6403.622250970246
5460,Panathur,2,1000.0,2.0,65.3,2,6530.0
5461,Panathur,2,1109.0,2.0,63.0,2,5680.793507664563
5462,Panathur,2,1000.0,2.0,68.0,2,6800.0
5463,Panathur,2,1255.0,2.0,79.0,2,6294.820717131474
5464,Panathur,2,1205.0,2.0,62.9,2,5219.9170124481325
5465,Panathur,2,1198.0,2.0,82.0,2,6844.741235392321
5466,Panathur,2,1235.0,2.0,65.0,2,5263.1578947368425
5467,Panathur,2,1210.0,2.0,80.0,2,6611.570247933884
5468,Panathur,2,1210.0,2.0,77.0,2,6363.636363636364
5469,Panathur,1,661.0,1.0,40.0,1,6051.437216338881
5470,Panathur,2,1210.0,2.0,78.0,2,6446.280991735537
5472,Panathur,2,1050.0,2.0,60.0,2,5714.285714285715
5473,Panathur,2,1398.0,2.0,97.0,2,6938.483547925608
5474,Panathur,2,1065.0,2.0,58.0,2,5446.0093896713615
5475,Panathur,2,1007.0,2.0,64.0,2,6355.511420059583
5476,Panathur,2,1210.0,2.0,77.93,2,6440.495867768595
5477,Panathur,2,1230.0,2.0,80.0,2,6504.065040650406
5478,Panathur,2,980.0,2.0,57.0,2,5816.326530612245
5479,Panathur,2,1075.0,2.0,60.0,2,5581.395348837209
5480,Panathur,2,1210.0,2.0,69.0,2,5702.479338842975
5481,Panathur,2,1343.0,2.0,76.0,2,5658.972449739389
5482,Parappana Agrahara,2,1194.0,2.0,47.0,2,3936.348408710218
5483,Parappana Agrahara,2,1194.0,2.0,47.0,2,3936.348408710218
5484,Parappana Agrahara,2,1194.0,2.0,46.0,2,3852.5963149078725
5485,Parappana Agrahara,2,1194.0,2.0,47.0,2,3936.348408710218
5486,Parappana Agrahara,2,1194.0,2.0,46.0,2,3852.5963149078725
5487,Parappana Agrahara,2,1194.0,2.0,47.0,2,3936.348408710218
5488,Parappana Agrahara,2,1194.0,2.0,47.0,2,3936.348408710218
5489,Parappana Agrahara,2,1092.0,2.0,43.0,2,3937.7289377289376
5490,Parappana Agrahara,2,1194.0,2.0,45.0,2,3768.8442211055276
5491,Parappana Agrahara,1,1200.0,1.0,45.0,1,3750.0
5492,Parappana Agrahara,2,1194.0,2.0,46.0,2,3852.5963149078725
5493,Parappana Agrahara,2,1194.0,2.0,47.0,2,3936.348408710218
5494,Parappana Agrahara,2,1194.0,2.0,47.0,2,3936.348408710218
5495,Parappana Agrahara,2,1194.0,2.0,46.0,2,3852.5963149078725
5496,Parappana Agrahara,2,1194.0,2.0,46.0,2,3852.5963149078725
5497,Pattandur Agrahara,3,1550.0,2.0,80.0,3,5161.290322580645
5498,Pattandur Agrahara,2,1025.0,2.0,44.5,2,4341.463414634146
5499,Pattandur Agrahara,2,1247.0,2.0,59.8,2,4795.50922213312
5500,Pattandur Agrahara,2,900.0,2.0,42.0,2,4666.666666666667
5501,Pattandur Agrahara,2,1302.0,2.0,66.0,2,5069.124423963133
5502,Pattandur Agrahara,3,1550.0,2.0,80.0,3,5161.290322580645
5503,Pattandur Agrahara,2,1247.0,2.0,62.35,2,5000.0
5504,Pattandur Agrahara,2,1350.0,2.0,68.0,2,5037.037037037037
5505,Poorna Pragna Layout,2,920.0,2.0,39.55,2,4298.91304347826
5508,Poorna Pragna Layout,2,1160.0,2.0,46.39,2,3999.137931034483
5511,Poorna Pragna Layout,2,965.0,2.0,48.0,2,4974.093264248705
5516,Poorna Pragna Layout,2,1160.0,2.0,46.39,2,3999.137931034483
5518,Poorna Pragna Layout,2,1160.0,2.0,46.39,2,3999.137931034483
5521,Poorna Pragna Layout,2,960.0,2.0,50.0,2,5208.333333333333
5523,Prithvi Layout,4,2028.0,4.0,162.0,4,7988.165680473373
5524,Prithvi Layout,2,1352.0,2.0,87.5,2,6471.89349112426
5525,Prithvi Layout,2,1190.0,2.0,68.0,2,5714.285714285715
5526,Prithvi Layout,2,1352.0,2.0,85.0,2,6286.98224852071
5527,Prithvi Layout,2,1352.0,2.0,75.0,2,5547.337278106509
5528,Prithvi Layout,3,2273.0,4.0,220.0,3,9678.838539375274
5529,Prithvi Layout,2,1352.0,3.0,93.0,2,6878.698224852071
5530,Prithvi Layout,3,2273.0,4.0,192.0,3,8446.986361636604
5531,Prithvi Layout,2,1352.0,2.0,72.0,2,5325.443786982249
5534,R.T. Nagar,2,1200.0,2.0,120.0,2,10000.0
5536,R.T. Nagar,2,1040.0,2.0,46.0,2,4423.076923076923
5537,R.T. Nagar,2,1200.0,2.0,45.0,2,3750.0
5538,R.T. Nagar,2,1235.0,2.0,65.0,2,5263.1578947368425
5539,R.T. Nagar,3,1140.0,3.0,130.0,3,11403.508771929824
5540,R.T. Nagar,2,970.0,2.0,55.0,2,5670.103092783505
5541,R.T. Nagar,3,1560.0,3.0,125.0,3,8012.820512820513
5542,R.T. Nagar,2,1200.0,2.0,60.0,2,5000.0
5545,R.T. Nagar,3,1200.0,3.0,140.0,3,11666.666666666666
5546,R.T. Nagar,2,1100.0,3.0,125.0,2,11363.636363636364
5547,R.T. Nagar,2,1150.0,2.0,72.0,2,6260.869565217391
5548,R.T. Nagar,4,1500.0,4.0,185.0,4,12333.333333333334
5549,R.T. Nagar,9,3600.0,8.0,165.0,9,4583.333333333333
5550,R.T. Nagar,2,1080.0,2.0,48.0,2,4444.444444444444
5551,R.T. Nagar,2,1325.0,2.0,52.0,2,3924.5283018867926
5553,R.T. Nagar,3,1300.0,3.0,145.0,3,11153.846153846154
5555,R.T. Nagar,2,1100.0,2.0,85.0,2,7727.272727272727
5556,R.T. Nagar,3,1667.0,3.0,130.0,3,7798.440311937612
5557,Rachenahalli,2,1050.0,2.0,52.07,2,4959.047619047619
5559,Rachenahalli,2,1050.0,2.0,55.5,2,5285.714285714285
5561,Rachenahalli,2,1050.0,2.0,53.5,2,5095.238095238095
5563,Rachenahalli,2,1220.0,2.0,59.5,2,4877.049180327869
5564,Rachenahalli,2,1050.0,2.0,52.5,2,5000.0
5566,Rachenahalli,2,1050.0,2.0,52.1,2,4961.9047619047615
5567,Rachenahalli,2,1050.0,2.0,53.5,2,5095.238095238095
5568,Rachenahalli,2,1113.0,2.0,55.0,2,4941.599281221923
5569,Rachenahalli,4,3657.0,5.0,220.0,4,6015.859994531036
5573,Rachenahalli,1,680.0,1.0,32.64,1,4800.0
5574,Rachenahalli,1,412.5,1.0,19.8,1,4800.0
5575,Rachenahalli,2,1050.0,2.0,52.5,2,5000.0
5578,Rachenahalli,1,690.0,1.0,39.8,1,5768.115942028985
5579,Rachenahalli,2,1050.0,2.0,47.25,2,4500.0
5580,Rachenahalli,2,1050.0,2.0,55.5,2,5285.714285714285
5581,Rachenahalli,2,985.0,2.0,49.97,2,5073.096446700508
5582,Rachenahalli,2,1050.0,2.0,52.5,2,5000.0
5583,Rachenahalli,2,1050.0,2.0,52.08,2,4960.0
5585,Rachenahalli,2,1050.0,2.0,52.07,2,4959.047619047619
5587,Rachenahalli,2,1050.0,2.0,52.08,2,4960.0
5588,Rachenahalli,2,985.0,2.0,49.97,2,5073.096446700508
5589,Rachenahalli,3,1856.0,3.0,106.0,3,5711.206896551724
5590,Rachenahalli,2,1050.0,2.0,52.5,2,5000.0
5591,Rachenahalli,2,985.0,2.0,50.17,2,5093.401015228426
5592,Rachenahalli,3,2600.0,3.0,160.0,3,6153.846153846154
5595,Rachenahalli,2,985.0,2.0,50.17,2,5093.401015228426
5596,Rachenahalli,2,1050.0,2.0,52.71,2,5020.0
5599,Raja Rajeshwari Nagar,2,1295.0,2.0,43.9,2,3389.96138996139
5600,Raja Rajeshwari Nagar,2,1145.0,2.0,45.79,2,3999.126637554585
5601,Raja Rajeshwari Nagar,2,1419.0,2.0,48.1,2,3389.7110641296686
5602,Raja Rajeshwari Nagar,2,1295.0,2.0,55.47,2,4283.397683397683
5603,Raja Rajeshwari Nagar,2,1133.0,2.0,49.07,2,4330.979699911739
